,text,polarity,subjectivity,date
633,RT @BIUK_Tech: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/oq8LMoJAn1 https://t.co/nRKYI7uBZS,0.25,0.75,2016-12-03 09:58:48
632,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 09:59:13
625,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:16:58
8,RT @Investing_Books: 12 Great Books on Options Trading https://t.co/u69ZnBdmhA #options #trading $SPY $AAPL $VIX $VXX $RUT $DIA $QQQ,0.8,0.75,2016-12-03 20:35:40
624,RT @BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/rENjKWKaCb https://t.co/3prywElTGn,0.25,0.75,2016-12-03 10:16:58
623,RT BIUK: Google's ambitious smartwatch vision is failing to materialise $AAPL $GOOG https://t.co/mBwpbjyxqQ https://t.co/FWOjRIXhJp,0.25,0.75,2016-12-03 10:17:20
781,Apple's new stunning flagship waterfront retail store in Chicago begins to take shape [Gallery]… https://t.co/lqOAk5iok8,0.318181818182,0.727272727273,2016-12-03 05:43:38
780,RT @MacHashNews: Apple's new stunning flagship waterfront retail store in Chicago begins to take shape [Gallery] https://t.co/DwT5WR7VwO #9…,0.318181818182,0.727272727273,2016-12-03 05:46:12
18,RT @SeekingAlpha: Apple: Project Titan Far From Dead https://t.co/ri7MlP3SMq $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 20:25:28
396,Apple's Secret Weapon Isn't the iPhone It's Working On https://t.co/DjHQ7YqbU9 #Fortune $AAPL,-0.4,0.7,2016-12-03 14:21:04
384,Letter to D.C. acknowledges Apple's autonomous vehicle project $AAPL https://t.co/iE2TFFazxC,0.4,0.7,2016-12-03 14:27:34
389,MacHashNews: Apple's Secret Weapon Isn't the iPhone It's Working On https://t.co/gzSonUreFH #Fortune $AAPL #mac #Apple #applekeynote #ipho…,-0.4,0.7,2016-12-03 14:23:41
