Date,Adj. Open,Adj. Close,S&P Open,Adj. Volume,Adj. High,Adj. Low
2012-02-17,65.8049925512,65.6755040842,133951300.0,66.4145039211,65.4374545793,1358.060059
2012-02-21,66.2980950972,67.3405426547,151398800.0,67.3405426547,65.9370969468,1361.219971
2012-02-22,67.1090329713,67.103801114,120825600.0,67.4242523707,66.5845392818,1362.109985
2012-02-23,67.299995761,67.5419691589,142006900.0,67.7302637014,66.6407817472,1357.530029
2012-02-24,67.9709814536,68.3293636753,103768000.0,68.3934539267,67.8362611293,1363.459961
2012-02-27,68.1854876009,68.7675317202,136895500.0,69.1259139419,67.5275815515,1365.199951
2012-02-28,69.055283869,70.0297172822,150096800.0,70.0297172822,68.779303399,1367.560059
2012-02-29,70.8341153347,70.9492161943,238002800.0,71.6254337441,70.0676482473,1372.199951
2012-03-01,71.6986797456,71.2147329498,170817500.0,71.7039116029,70.4691932914,1365.900024
2012-03-02,71.1846497706,71.307598416,107928100.0,71.5194886347,70.9596799088,1374.089966
2012-03-05,71.3389895595,69.7354253118,202281100.0,71.608430208,68.7989228637,1369.589966
2012-03-06,68.4928592144,69.356115661,202559700.0,69.8047474204,67.519864562,1363.630005
2012-03-07,70.2115243217,69.4123581265,199630200.0,70.3397048244,68.4457724992,1343.390015
2012-03-08,69.9355438517,70.8903578002,129114300.0,71.0211542315,69.5993970232,1352.650024
2012-03-09,71.1807258777,71.3062904517,104729800.0,71.6424372801,71.0368498032,1365.969971
2012-03-12,71.8048864478,72.1996300775,101820600.0,72.1996300775,71.545647921,1370.780029
2012-03-13,72.9242423069,74.3054526214,172713800.0,74.3159163359,72.6901166949,1371.920044
2012-03-14,75.6068771128,77.1149599657,354711000.0,77.7872536226,75.2602665699,1395.949951
2012-03-15,78.4268481717,76.5891583119,289929500.0,78.4791667442,75.6722753285,1394.170044
2012-03-16,76.4792893096,76.5904662762,206371900.0,77.0652573218,75.6003372913,1402.550049
2012-03-19,78.2646605969,78.6217348543,225309000.0,78.7093684633,77.0456378571,1404.170044
2012-03-20,78.4137685285,79.2574055104,204165500.0,79.3803541558,76.1235230165,1409.589966
2012-03-21,78.8362410016,78.8048498581,161010500.0,79.7400443419,78.662281748,1405.52002
2012-03-22,78.1874907024,78.3915331352,155967700.0,79.0664427207,77.893198732,1402.890015
2012-03-23,78.5419490312,77.9612128762,107622200.0,78.7132923562,77.745529561,1392.780029
2012-03-26,78.4503915293,79.3908178703,148935500.0,79.4130532637,77.8578836955,1397.109985
2012-03-27,79.2861807253,80.3717911051,151782400.0,80.6072246814,79.2704851535,1416.550049
2012-03-28,80.8818971872,80.7824918994,163865100.0,81.2834422313,79.8263699866,1412.52002
2012-03-29,80.1494371719,79.7675115925,152059600.0,80.6438476822,79.4235169782,1405.390015
2012-03-30,79.6249434824,78.4190003858,182759500.0,79.8590690944,78.2084181314,1403.310059
2012-04-02,78.7172162491,80.914596295,149587900.0,80.9329077954,78.5275614238,1408.469971
2012-04-03,82.0486013544,82.3128101456,208639900.0,82.690811832,81.4220864484,1418.97998
2012-04-04,81.662751882,81.6575200248,143245200.0,81.8602544933,80.701398112,1413.089966
2012-04-05,82.0067464963,82.883082586,160324500.0,83.0112630887,81.5384952723,1398.790039
2012-04-09,81.8955695297,83.2166134859,149384200.0,83.6887886029,81.7870084918,1397.449951
2012-04-10,83.7005602817,82.197709286,222431300.0,84.2329017571,81.8785659937,1382.180054
2012-04-11,83.2126895929,81.9047252799,174153700.0,83.3003232019,81.5309352386,1358.97998
2012-04-12,81.7477695624,81.4560935206,153584200.0,82.5757109725,81.1591856215,1368.77002
2012-04-13,81.6313607385,79.1619241156,214911200.0,81.708530633,78.9369542537,1387.609985
2012-04-16,79.7936708787,75.8789336899,262696700.0,79.8224460936,75.6330363991,1370.27002
2012-04-17,75.7232859367,79.7465841635,256382000.0,79.7858230929,74.8037870247,1369.569946
2012-04-18,80.2723858173,79.5687010169,238632800.0,81.1264865137,78.8323171087,1390.780029
2012-04-19,78.5066339948,76.8350556027,208679800.0,79.0967874928,76.4531300233,1385.079956
2012-04-20,77.3503935421,74.9437392062,257746300.0,77.7741739795,74.608900342,1376.959961
2012-04-23,74.633751664,74.7763197741,241632300.0,75.4263780376,72.8039095901,1378.530029
2012-04-24,73.5873802136,73.2826245286,269037300.0,74.2518260846,72.5920193714,1366.969971
2012-04-25,80.5228609832,79.7858230929,226444400.0,80.8321945433,79.2626373677,1372.109985
2012-04-26,80.3443238545,79.4849913009,134017100.0,80.3992583557,78.7564551785,1390.640015
2012-04-27,79.1409966866,78.8702480738,101680600.0,79.2861807253,78.5432569955,1400.189941
2012-04-30,78.190106631,76.3824999504,126536200.0,78.2685844898,76.2543194478,1403.26001
2012-05-01,76.5028326672,76.1405265525,152749800.0,78.0540783425,76.0228097644,1397.859985
2012-05-02,75.8933212974,76.644092813,106847300.0,76.8298106658,75.7128222222,1405.5
2012-05-03,77.2352926825,76.0999796588,97637400.0,77.3530094707,75.9011690833,1402.319946
2012-05-04,75.4800045745,73.9326827922,132498100.0,75.6474240065,73.9222190777,1391.51001
2012-05-07,73.4421961748,74.4859516966,115029600.0,74.9162719556,73.4068811384,1368.790039
2012-05-08,74.4990313397,74.3159163359,124313000.0,74.7501604878,73.0798900601,1369.160034
2012-05-09,73.7299483237,74.4467127672,120176000.0,75.0742478853,73.3571784945,1363.199951
2012-05-10,75.1530134962,74.6219799852,83300000.0,75.3230488569,74.3500542045,1354.579956
2012-05-11,73.8999836844,74.1236455819,99886500.0,75.1386258888,73.814966004,1358.109985
2012-05-14,73.5821483563,73.0131838802,88156600.0,74.2282827269,72.9320900928,1351.930054
2012-05-15,73.4356563533,72.3526619021,119084000.0,73.6671660367,72.1669309697,1338.359985
2012-05-16,72.4677627616,71.424661222,140224000.0,72.8392246265,70.7661011904,1330.780029
2012-05-17,71.3246019521,69.3378041606,179305000.0,71.6110461366,69.3378041606,1324.819946
2012-05-18,69.8400624568,69.3718112328,183073100.0,71.0760887326,68.2992804961,1305.050049
2012-05-21,69.9106925297,73.4134209599,157776500.0,73.4474280321,69.8518341356,1295.72998
2012-05-22,74.4951074468,72.849688341,173717600.0,75.0614559943,72.2754920076,1316.089966
2012-05-23,72.9190104496,74.6272118424,146224400.0,74.9201958485,72.360509688,1316.02002
2012-05-24,75.3217408926,73.9418385424,124057500.0,75.4041426443,73.4068811384,1318.719971
2012-05-25,73.8463571475,73.5455253556,82126800.0,74.011160651,73.0461445809,1320.810059
2012-05-29,74.671682629,74.8508737399,95127200.0,75.0771515661,73.9405305781,1318.900024
2012-05-30,74.4493286958,75.7533691159,132357400.0,75.8606221896,74.1040261172,1331.25
2012-05-31,75.958719513,75.5650222548,122918600.0,76.0581248008,74.7449286306,1313.089966
2012-06-01,74.4440968386,73.3754899949,130246900.0,74.9005763838,73.3140156722,1309.869995
2012-06-04,73.4421961748,73.8071182182,139248900.0,74.2269747626,71.7418425679,1278.290039
2012-06-05,73.4121129956,73.6161554285,97053600.0,74.0922544384,73.0275714876,1277.819946
2012-06-06,74.2622897991,74.7449286306,100363900.0,75.0575321014,73.9653819,1285.609985
2012-06-07,75.5074718251,74.7789357027,94941700.0,75.511395718,74.6193640565,1316.150024
2012-06-08,74.763240131,75.9037850119,86879100.0,75.9383152698,74.4231694096,1314.98999
2012-06-11,76.8716786035,74.7069976655,147816200.0,76.9736998199,74.6363675926,1325.719971
2012-06-12,75.1373179245,75.3596718577,108845100.0,75.4198382161,74.1223376176,1309.400024
2012-06-13,75.1451657104,74.8364861325,73395000.0,75.6631195783,74.6036684848,1324.02002
2012-06-14,74.7161534157,74.7540843808,86393300.0,75.0117533504,74.1955836191,1314.880005
2012-06-15,74.6847622722,75.0941551021,83813800.0,75.1582453535,74.4951074468,1329.189941
2012-06-18,74.6795304149,76.6179335268,110103000.0,76.8939139968,74.6023605205,1342.420044
2012-06-19,76.3066380203,76.8311317098,90351100.0,77.1698944669,76.2673990909,1344.829956
2012-06-20,76.9357688548,76.612832466,89735800.0,77.0717971434,75.9665672989,1358.040039
2012-06-21,76.5734627401,75.5571744689,81587800.0,76.9370768192,75.5270912897,1355.430054
2012-06-22,75.7363655798,76.1366026596,71117900.0,76.1483743384,75.2628824985,1325.920044
2012-06-25,75.5087797894,74.6540251108,76095600.0,75.8357708676,74.6023605205,1334.900024
2012-06-26,74.7279250945,74.8188286143,69134100.0,75.1412418174,74.2047393693,1314.089966
2012-06-27,75.2079479974,75.1425497817,50749300.0,75.4355337878,74.805094989,1320.709961
2012-06-28,74.7723958811,74.4297092311,70709100.0,75.0771515661,73.9797695075,1331.52002
2012-06-29,75.6003372913,76.3851158791,105375200.0,76.3851158791,75.1098506739,1330.119995
2012-07-02,76.4805972739,77.4995014737,100023000.0,77.6237580835,76.3327973066,1362.329956
2012-07-03,77.8081810516,78.4006888854,60428200.0,78.4778587799,77.6930801921,1365.75
2012-07-05,78.5511047814,79.777975307,121095800.0,80.3534796047,78.4320800289,1373.719971
2012-07-06,79.4052054778,79.2469417959,104732600.0,79.58178066,78.6845171413,1367.089966
2012-07-09,79.1710798658,80.2946212106,94851400.0,80.2959291749,79.0154321125,1354.660034
2012-07-10,80.8282706503,79.5516974808,127989400.0,81.0767838698,79.1723878301,1352.959961
2012-07-11,79.2783329394,79.0572869705,117330500.0,79.4797594436,78.1142447009,1341.400024
2012-07-12,78.5092499234,78.3339827054,107010400.0,78.9317223965,77.5204289028,1341.290039
2012-07-13,78.8637082522,79.1279170434,77856800.0,79.4182851209,78.4778587799,1334.810059
2012-07-16,79.1475365081,79.3816621202,75315100.0,79.9977133116,79.134456865,1356.5
2012-07-17,79.8891522736,79.3855860131,73406200.0,79.9820177398,78.8898675385,1353.680054
2012-07-18,79.3398072621,79.2966444398,63175000.0,79.5687010169,78.9434940753,1363.579956
2012-07-19,79.9532425249,80.3508636761,109215400.0,80.4855840003,79.2626373677,1373.01001
2012-07-20,80.1821362797,79.0402834345,99367800.0,80.3665592478,78.9618055757,1376.51001
2012-07-23,77.7453987646,78.9788091117,121993900.0,79.2495577245,76.8703706392,1362.339966
2012-07-24,79.4431364429,78.5981914967,141283100.0,79.7439682349,78.2829720972,1350.52002
2012-07-25,75.1373179245,75.2040241044,219328200.0,75.9665672989,74.5539658409,1338.349976
2012-07-26,75.8305390104,75.1922524256,101658200.0,75.9142487264,74.6010525561,1338.170044
2012-07-27,75.2092559617,76.5368397394,100984100.0,76.6244733484,74.7619321666,1360.050049
2012-07-30,77.2902271837,77.8278005163,94785600.0,78.4046127783,76.8847582466,1385.939941
2012-07-31,78.900331253,79.8852283807,115581900.0,80.0081770261,78.833625073,1385.27002
2012-08-01,80.5581760197,79.368582477,96125400.0,80.6229202532,78.8702480738,1379.319946
2012-08-02,78.8493206448,79.4967629797,83039600.0,79.8760726305,78.5105578877,1375.130005
2012-08-03,80.2606141385,80.5313627513,86230200.0,80.8295786146,79.9898655257,1365.449951
2012-08-06,80.739329077,81.4273183057,75525800.0,81.7305044334,80.4738123215,1391.040039
2012-08-07,81.4560935206,81.2133353441,72611700.0,81.7477695624,80.8374264005,1394.459961
2012-08-08,81.0140015828,81.0754759055,61176500.0,81.6012775593,80.7144777551,1401.22998
2012-08-09,81.1575774531,81.5358793437,55410600.0,81.6672341668,81.151009712,1402.26001
2012-08-10,81.270542601,81.6632935221,48734700.0,81.6711748115,81.2692290528,1402.579956
2012-08-13,81.8852831731,82.7535385538,69708100.0,82.7535385538,81.8668934979,1405.869995
2012-08-14,82.999172073,82.9755282048,85042300.0,83.8845035807,82.7811230667,1404.359985
2012-08-15,82.9242998238,82.862563057,64335600.0,83.2789578462,82.4579902018,1403.890015
2012-08-16,82.9124778898,83.5863281323,63633500.0,83.641497158,82.8192159654,1405.569946
2012-08-17,84.0670867848,85.1323744002,110690300.0,85.142882786,83.9107745453,1415.839966
2012-08-20,85.3819485641,87.3706605858,153346200.0,87.3706605858,85.3674995335,1417.849976
2012-08-21,88.1154424328,86.1769079535,203179900.0,88.6487430146,85.4239821075,1418.130005
2012-08-22,85.9612233339,87.8593005278,141330700.0,87.8763766548,85.1323744002,1413.089966
2012-08-23,87.496761216,87.0396464316,105032200.0,87.9945959955,86.8452412934,1413.48999
2012-08-24,86.6298193835,87.1174084869,109335100.0,87.9394269698,86.109654284,1401.98999
2012-08-27,89.3199661606,88.7538268731,106752100.0,89.435558405,88.4727275516,1411.130005
2012-08-28,88.6615238389,88.6382346287,66854200.0,88.8089958988,88.0961332738,1410.439941
2012-08-29,88.6973442991,88.4630072947,50701700.0,89.015222971,88.3492540179,1409.319946
2012-08-30,88.0917985646,87.2022637026,75674900.0,88.211856873,87.0689385572,1410.079956
2012-08-31,87.6465057143,87.3824825199,84580300.0,87.8238347255,86.3329574833,1400.069946
2012-09-04,87.4507870279,88.6605649487,91973000.0,88.6828952686,87.2852799508,1406.540039
2012-09-05,88.7393778425,88.0379430872,84093800.0,88.8418346046,87.9551895486,1404.939941
2012-09-06,88.4241262671,88.8313262187,97799100.0,89.0966629614,88.1128153363,1403.73999
2012-09-07,89.0651378038,89.379075831,82416600.0,89.6470396702,88.7656488072,1432.119995
2012-09-10,89.3803893793,87.0540954621,121999500.0,89.7534370769,86.9700283754,1437.920044
2012-09-11,87.3654063929,86.7716825925,125995800.0,88.0208669602,86.234441366,1429.130005
2012-09-12,87.5939637851,87.980146965,178058300.0,87.9945959955,86.1687639544,1433.560059
2012-09-13,88.9758165241,89.7127170817,149590000.0,90.0437312359,88.6342939841,1436.560059
2012-09-14,90.6289169728,90.8029621135,150118500.0,91.5516846051,90.3576692631,1460.069946
2012-09-17,91.8629955359,91.9196094646,99507800.0,91.9221052063,91.2403736744,1465.420044
2012-09-18,91.9326135921,92.199263883,93375800.0,92.2544329087,91.4781259042,1461.189941
2012-09-19,91.9825284249,92.2242212994,81718700.0,92.4724819151,91.891893597,1459.5
2012-09-20,91.8380381195,91.7776149009,84142100.0,91.9562574603,91.1103323995,1461.050049
2012-09-21,92.2649412946,91.9608548791,142897300.0,92.614345124,91.8645323873,1460.339966
2012-09-24,90.2223737953,90.7385982501,159941600.0,91.3073646342,89.7153441782,1459.76001
2012-09-25,90.4062705477,88.4727275516,129697400.0,90.9999943481,88.4017959472,1456.939941
2012-09-26,87.8422244008,87.3746012305,144125800.0,88.361075952,86.8518090346,1441.599976
2012-09-27,87.257695438,89.4946680754,148522500.0,89.606319675,86.7401574349,1433.359985
2012-09-28,89.15708618,87.627459265,133777700.0,89.4670835625,87.5808283028,1447.130005
2012-10-01,88.2047637125,86.6140568048,135898700.0,88.8943765338,86.234441366,1440.900024
2012-10-02,86.9319354767,86.8662580651,156998100.0,87.5282863735,85.4660156508,1444.98999
2012-10-03,87.3325676871,88.1981959714,106070300.0,88.2520514488,87.0396464316,1446.050049
2012-10-04,88.1719250067,87.5873960439,92681400.0,88.565989476,87.4232025151,1451.079956
2012-10-05,87.377228327,85.7208440077,148501500.0,87.4823121855,85.5487691894,1461.400024
2012-10-08,84.9708079678,83.8267074585,159498500.0,85.0601292475,83.556116523,1460.930054
2012-10-09,83.8897577736,83.521964269,209649300.0,84.1314506481,81.9062999448,1455.900024
2012-10-10,84.0329345308,84.1866196738,127589000.0,84.7212338039,83.6730223155,1441.47998
2012-10-11,84.920893135,82.5039643899,136520300.0,85.0128415112,82.5039643899,1432.819946
2012-10-12,82.6957424316,82.7159710744,115003700.0,83.4602275021,82.1361708852,1432.839966
2012-10-15,83.0622223881,83.3787875118,108125500.0,83.4273887963,81.9457063917,1428.75
2012-10-16,83.4549733092,85.35337889,137442900.0,85.4200414628,82.8848933769,1440.310059
2012-10-17,85.2322040657,84.6731053967,97259400.0,85.7471149723,84.5925060772,1454.219971
2012-10-18,84.0132313073,83.1003152868,119156100.0,84.3376777204,82.7535385538,1460.939941
2012-10-19,82.8914611181,80.1054253201,186021500.0,82.9860365907,80.076527259,1457.339966
2012-10-22,80.4443207637,83.2828984909,136682700.0,83.4602275021,80.2262717573,1433.209961
2012-10-23,82.8848933769,80.5671900652,176786400.0,83.2658223639,80.3497452911,1433.73999
2012-10-24,81.6291412681,81.0235955336,139631800.0,82.3003644141,80.2105091786,1413.199951
2012-10-25,81.4399903228,80.0657561635,164081400.0,81.702699969,79.541913129,1409.73999
2012-10-26,80.0515698426,79.3383131532,254608200.0,80.6518613842,77.6307004529,1412.969971
2012-10-31,78.1403571665,78.1981532887,127500800.0,79.070349314,77.1972295366,1410.98999
2012-11-01,78.5790822756,78.3583930374,90324500.0,79.2069583301,78.0470952421,1412.199951
2012-11-02,78.2730255378,75.7654619648,149843400.0,78.4122616503,75.4961845775,1427.589966
2012-11-05,76.6475096019,76.7928011718,132283900.0,77.2064243742,75.8705458233,1414.02002
2012-11-06,77.5295572391,76.5600929672,93729300.0,77.5965481989,76.1976193328,1417.26001
2012-11-07,75.7339621301,73.6443311459,198412200.0,75.8270070703,73.3471284494,1428.27002
2012-11-08,73.9911842062,70.9715129531,264036500.0,74.2023500281,70.6468455019,1394.530029
2012-11-09,71.3238959184,72.2002340793,232478400.0,73.2323070338,70.4396390392,1377.550049
2012-11-12,73.1359626275,71.6419644376,128950500.0,73.1821551511,71.0902937279,1379.859985
2012-11-13,71.124608174,71.6509389851,133237300.0,72.6516010236,70.7880626453,1380.030029
2012-11-14,71.9943474029,70.8566915374,119292600.0,72.2517057484,70.7643064904,1374.640015
2012-11-15,70.9424776526,69.3706120658,197477700.0,71.2024755708,68.9746761498,1355.410034
2012-11-16,69.3151810376,69.6422241043,316723400.0,69.9486785033,66.748209713,1353.359985
2012-11-19,71.36213013,74.6642752635,205829400.0,74.897877454,71.2526274535,1359.880005
2012-11-20,75.4799032506,74.0285869524,160688500.0,75.4851823961,73.1927134422,1386.819946
2012-11-21,74.4689468783,74.1324013496,93250500.0,74.880720231,73.4593102923,1387.790039
2012-11-23,74.8543245032,75.4257920087,68206600.0,75.4917813281,74.2511821244,1391.030029
2012-11-26,76.006498019,77.8053668642,157644900.0,77.8673968244,75.7174648002,1409.150024
2012-11-27,77.808006437,77.1784683305,133332500.0,77.9228278527,76.5608083014,1406.290039
2012-11-28,76.187308754,76.9356276353,130216100.0,77.3130865419,75.5260957741,1398.77002
2012-11-29,77.8957722317,77.7829304957,128674700.0,78.4283060388,77.2404982907,1409.959961
2012-11-30,77.4437453942,77.2444576498,97829900.0,77.6562310025,76.9013131892,1415.949951
2012-12-03,78.3491188556,77.364558211,91070000.0,78.473178776,77.2734929503,1416.339966
2012-12-04,76.7851719872,75.9992919853,139267100.0,76.7851719872,75.5089385511,1409.459961
2012-12-05,75.0839673345,71.1090742882,261159500.0,75.1288400717,71.1061311646,1407.050049
2012-12-06,69.8087811463,72.2245841381,294303100.0,73.025100571,68.4480813814,1409.430054
2012-12-07,73.0369786485,70.377609079,196760200.0,73.2745401982,69.9486785033,1413.949951
2012-12-10,69.2887853099,69.9250411291,157621100.0,71.0718167185,68.8374183656,1418.069946
2012-12-11,71.2381098032,71.4516512406,148086400.0,72.530180676,70.9213610704,1418.550049
2012-12-12,72.2939389127,71.1364862515,121786000.0,72.3242939996,70.7761977657,1427.839966
2012-12-13,70.1004539378,69.9077651253,156314900.0,70.956982105,69.3943682208,1428.47998
2012-12-14,67.9360042633,67.28191813,252394800.0,68.3823560194,66.7257601466,1419.449951
2012-12-17,67.1678885862,68.4744771092,189401800.0,68.6288921164,66.1516530683,1413.540039
2012-12-18,69.2887853099,70.4633951942,156421300.0,70.5953738329,68.6618867761,1430.469971
2012-12-19,70.1426871022,69.4616773265,112342300.0,70.4369994664,69.3547746292,1446.790039
2012-12-20,69.9486785033,68.8572415571,120422400.0,69.975074231,68.4810760411,1435.810059
2012-12-21,67.6350929671,68.5404664285,149067100.0,68.5853391657,67.3407806029,1443.670044
2012-12-24,68.67508464,68.6510645277,43938300.0,69.1898013309,68.4586396725,1430.150024
2012-12-26,68.4969134778,67.7049756563,75609100.0,68.5576236515,67.4569218049,1426.660034
2012-12-27,67.7763101105,67.9769176413,113780100.0,68.1339722214,66.604339799,1419.829956
2012-12-28,67.3473795348,67.2548889048,88569600.0,67.9003700309,67.0609858889,1418.099976
2012-12-31,67.3790544081,70.2354548873,164873100.0,70.6613631522,67.1771270909,1402.430054
2013-01-02,73.0924096768,72.4602319975,140129500.0,73.2481444704,71.4835900712,1426.189941
2013-01-03,72.308456563,71.545078919,88241300.0,72.5446983262,71.4004435288,1462.420044
2013-01-04,70.8679097217,69.5527425872,148583400.0,71.0876409573,69.3981428099,1459.369995
2013-01-07,68.8928493938,69.1436088073,121039100.0,69.8562934562,67.9953946507,1466.469971
2013-01-08,69.8444153787,69.3296986879,114676800.0,70.1981181304,68.7938654148,1461.890015
2013-01-09,68.9588387132,68.2461540642,101901100.0,69.2894979945,68.0996577753,1457.150024
2013-01-10,69.7573094772,69.0921371382,150286500.0,69.7797458458,68.0376278151,1461.02002
2013-01-11,68.7608707551,68.668485708,87626700.0,69.3310184742,68.4995530505,1472.119995
2013-01-14,66.3430220944,66.2202819604,183551900.0,66.9791591329,65.7926711711,1472.050049
2013-01-15,65.764955657,64.13106011,219193100.0,65.8560209177,63.7958343678,1470.670044
2013-01-16,65.2819138394,66.7930692523,172701200.0,67.2351976919,64.9994795526,1472.329956
2013-01-17,67.3500191076,66.3430220944,113419600.0,67.4080897086,66.2572359793,1472.630005
2013-01-18,65.7934630429,65.9893193427,118230700.0,66.2823119206,65.5141962435,1480.949951
2013-01-22,66.5911419351,66.6188574493,115386600.0,67.0293110156,65.5445513304,1485.97998
2013-01-23,67.1520511495,67.8376801775,215377400.0,67.9676791366,66.6188574493,1492.560059
2013-01-24,60.7101737953,59.4563767278,365213100.0,61.466411395,59.4233820681,1494.810059
2013-01-25,59.6134313078,58.054763585,302006600.0,60.2126143275,57.4107078282,1494.819946
2013-01-28,57.7835474825,59.3679510399,196379400.0,59.8140388386,57.5242094574,1502.959961
2013-01-29,60.5122058373,60.4818507504,142789500.0,60.736569523,59.6701821225,1500.180054
2013-01-30,60.3142378793,60.2918015107,104288800.0,61.0533182559,59.9842912825,1507.839966
2013-01-31,60.3115983065,60.1149501348,79833600.0,60.6151491755,60.0476410291,1501.959961
2013-02-01,60.5927128069,59.8681500805,134871100.0,60.6415449032,59.1726226546,1498.109985
2013-02-04,59.9064238857,58.3762635488,119279300.0,60.1743405222,58.334558299,1513.170044
2013-02-05,58.6051145083,60.4256278503,143336900.0,60.6758593493,58.3635935995,1495.709961
2013-02-06,60.2442892008,60.3604304028,148426600.0,61.5680349468,59.7308922963,1511.290039
2013-02-07,61.4851353534,62.1447815978,176145200.0,62.3810331703,60.2733506027,1512.119995
2013-02-08,62.9119355802,63.0420066707,158289600.0,63.5503457282,62.1487633659,1509.390015
2013-02-11,63.2437495864,63.698998403,129372600.0,64.3639536715,62.8123913783,1517.930054
2013-02-12,63.6432536499,62.102309405,152263300.0,64.0241761291,62.081604211,1517.01001
2013-02-13,62.0107287393,61.9841836188,118801900.0,62.8641543633,61.4811535854,1519.430054
2013-02-14,61.653683596,61.9284388658,88818800.0,62.5987031583,61.5873340674,1520.329956
2013-02-15,62.2283987274,61.0750132418,97936300.0,62.4022692667,61.0431590972,1521.380005
2013-02-19,61.1997753081,61.0524498893,108945900.0,61.4161180402,60.23751469,1519.790039
2013-02-20,60.7471810036,59.5738866776,119075600.0,60.7471810036,59.5672503975,1530.939941
2013-02-21,59.1956187105,59.2035822466,111795600.0,59.6163588704,58.7735512946,1511.949951
2013-02-22,59.6269769186,59.8340288585,82663700.0,59.9388820844,59.275254072,1502.420044
2013-02-25,60.23751469,58.7708967825,93144800.0,60.4060762052,58.740369894,1515.599976
2013-02-26,58.9062768971,59.5898137499,125374900.0,59.9309185483,58.0886871857,1487.849976
2013-02-27,59.5181419245,59.0058210989,146837600.0,60.0503715905,58.4855367372,1496.939941
2013-02-28,58.9368037856,58.585080939,80628800.0,59.4438155872,58.585080939,1515.98999
2013-03-01,58.1338138906,57.1343901038,138112100.0,58.1576912265,57.0693545586,1514.680054
2013-03-04,56.7800127452,55.7513893259,145688900.0,56.8330897136,55.6120274433,1518.199951
2013-03-05,55.9411869374,57.2238471599,159608400.0,57.7608549476,55.8442972476,1525.199951
2013-03-06,57.6706015379,56.4962454071,115062500.0,57.7688184837,56.3327274648,1539.790039
2013-03-07,56.342018257,57.1492553713,117118400.0,57.3387875317,55.8854421844,1541.459961
2013-03-08,57.0454639502,57.3002971069,97870500.0,57.7927090922,56.8875204832,1544.26001
2013-03-11,57.0388143975,58.1165595623,118559000.0,58.2678667491,56.4269626426,1551.150024
2013-03-12,57.8152724446,56.8636298747,116477900.0,58.2506124208,56.7494858566,1556.219971
2013-03-13,56.8662843868,56.8530118265,101387300.0,57.6692742819,56.4561622751,1552.47998
2013-03-14,57.4476225257,57.4038230769,75968900.0,57.6878558662,57.1317355918,1554.52002
2013-03-15,58.1245230984,58.8850408007,160990200.0,58.9606943941,58.0342696887,1563.209961
2013-03-18,58.5917172192,60.4857115667,151549300.0,60.716654115,58.5585358185,1560.699951
2013-03-19,60.9874143441,60.3224590756,131693800.0,61.1825209798,59.5274327167,1552.099976
2013-03-20,60.7113450909,60.0025903736,77165200.0,60.7392174675,59.6721036234,1548.339966
2013-03-21,59.755720753,60.0888620153,95813900.0,60.7856714283,59.7397936807,1558.709961
2013-03-22,60.3344043799,61.3072830461,98776300.0,61.3325009106,60.1392977442,1545.900024
2013-03-25,61.676260221,61.5289348023,125283900.0,62.3743968901,61.2900287178,1556.890015
2013-03-26,61.7758044229,61.2045534298,73573500.0,61.8288813913,61.1241217147,1551.689941
2013-03-27,60.5839285125,60.0025903736,82809300.0,60.6290552174,59.8234240828,1563.75
2013-03-28,59.702630512,58.7523151982,110709900.0,59.9679489914,58.6142805716,1562.859985
2013-04-01,58.6514437403,56.9273381639,97433000.0,58.8900843736,56.772049209,1569.180054
2013-04-02,56.7534676247,57.0444021453,132379800.0,58.1523954749,56.5941969017,1562.170044
2013-04-03,57.2538431461,57.3361330196,90804000.0,58.0382514568,57.1131540074,1570.25
2013-04-04,57.571057336,56.769394697,89611900.0,57.7356370831,56.4415624588,1553.689941
2013-04-05,56.342018257,56.1694749737,95923800.0,56.4017447781,55.702280853,1559.97998
2013-04-08,56.3884722178,56.5689790372,75207300.0,56.7401950644,56.075239796,1553.26001
2013-04-09,56.5888878776,56.6711777511,76653500.0,56.8729206669,56.1097484526,1563.109985
2013-04-10,56.8198304259,57.8272177488,93982000.0,58.0090518242,56.5424339167,1568.609985
2013-04-11,57.5657483119,57.6467109294,82091100.0,58.1324866346,57.2312797936,1587.72998
2013-04-12,57.622820321,57.0454639502,59653300.0,57.622820321,56.9512287724,1593.300049
2013-04-15,56.6738322632,55.7248442054,79380000.0,56.7919580494,55.6850265246,1588.839966
2013-04-16,55.9531322417,56.5729608053,76442800.0,56.6220692782,55.8204066392,1552.359985
2013-04-17,55.7805889584,53.4618726829,236264000.0,55.8243884073,52.8393896073,1574.569946
2013-04-18,53.7525417524,52.0350724562,166574800.0,53.8587222344,51.7287417656,1552.030029
2013-04-19,51.493551998,51.8333295404,152318600.0,53.037150755,51.1126295189,1541.609985
2013-04-22,52.1133805616,52.9137159446,107480100.0,53.3822373214,51.9322101142,1555.25
2013-04-23,53.6198161499,53.9038489392,166059600.0,54.2026142704,52.932297529,1562.5
2013-04-24,52.2328336039,53.8151882368,242412800.0,55.1143064339,52.0947989773,1578.780029
2013-04-25,54.5800858839,54.2024815448,96209400.0,54.9404358947,54.0193202134,1578.930054
2013-04-26,54.3922791564,55.3737849868,191024400.0,55.5813678291,54.1852272165,1585.160034
2013-04-29,55.8044795669,57.087936143,160081600.0,57.5520775749,55.7447530458,1582.339966
